Country Name,Country Code,Series Name,Series Code,2015,2016,2017,2018,2019,2020,2021,2022,2023
Sudan,SDN,Population growth (annual %),SP.POP.GROW,3.046899717,3.040084743,3.464300916,3.488286755,2.935379024,2.688251257,2.694122024,2.7018952,1.326521757
Sudan,SDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,48,50.5,53,55.3,57.6,59.7,61.8,63.2,66
Sudan,SDN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,6.422910929,5.004491007,6.112144258,7.650201985,8.452983418,5.125312695,2.249870428,1.571161831,1.108108593
Sudan,SDN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,11.95536193,10.27717888,11.71924557,14.21771674,17.66663704,4.829832382,1.87767821,1.127672605,1.36562019
Suriname,SUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-3.413042681,-4.911660509,1.566037825,4.948271085,1.167589772,-15.97519171,-2.435385836,2.406222356,2.539566754
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,5126237646,3317421648,3591679431,3996198867,4016040575,2911807496,3107923198,3791603200,3455146281
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,8813.617054,5644.206106,6049.521286,6665.741805,6629.667752,4755.392217,5029.848385,6084.438767,5494.074094
Suriname,SUR,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,23327.52525,21950.41221,22070.51376,22938.53537,22966.7406,19091.36172,18458.235,18742.58738,19043.70529
Suriname,SUR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.534796238,5.640519142,5.458612919,4.922593594,6.778573036,4.584257126,4.131549835,3.434608459,2.866233349
Suriname,SUR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,95,..,..
Suriname,SUR,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,93.40000153,..,..
Suriname,SUR,"School enrollment, primary (% gross)",SE.PRM.ENRR,108.6305084,107.4011762,104.5882721,103.7156219,103.424763,104.9564438,97.54757002,..,65.9849472
Suriname,SUR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,73.01000977,..,..,75.99172974,..,73.42228699,65.60984802,..,76.24337769
Suriname,SUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.567,70.979,71.247,71.468,71.773,72.321,68.943,73.254,73.631
Suriname,SUR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,20.5,20,19.5,19,18.4,17.8,17.3,16.8,16.2
Suriname,SUR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.80808163,5.99283743,5.32285929,6.68946934,8.52921391,6.67584229,5.46009398,5.91760969,..
Suriname,SUR,"Population, total",SP.POP.TOTL,581627,587757,593713,599513,605768,612317,617896,623164,628886
Suriname,SUR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,66.056,66.04,66.041,66.06,66.095,66.149,66.219,66.307,66.411
Suriname,SUR,Population growth (annual %),SP.POP.GROW,1.081082266,1.048424837,1.008244044,0.972162135,1.037941551,1.075304778,0.907003624,0.848956801,0.914027369
Suriname,SUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,95,95.8,96.6,97.4,97.9,98.4,98.8,99,99.6
Suriname,SUR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,..,..,..,..
Suriname,SUR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..,..,..,..,..
Sweden,SWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.410140676,2.349740804,1.825156015,1.902964588,2.549647853,-2.005337504,5.937508573,1.459288508,-0.310670185
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,5.02E+11,5.14E+11,5.36E+11,5.51E+11,5.32E+11,5.45E+11,6.37E+11,5.80E+11,5.85E+11
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,51197.95293,51820.39725,53300.85873,54181.90698,51773.04646,52653.75659,61174.96802,55296.93715,55516.83648
Sweden,SWE,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,58975.97789,59608.08746,59883.66776,60318.46073,61232.48485,59572.47477,62731.70062,63215.43631,62721.84553
Sweden,SWE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,7.443900108,7.618619919,7.568830013,7.640840054,7.638510227,7.925610065,7.572199821,..,..
Sweden,SWE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..
Sweden,SWE,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..
Sweden,SWE,"School enrollment, primary (% gross)",SE.PRM.ENRR,119.6241913,121.4487991,122.8960571,123.7546616,120.5968018,119.5001068,117.3476334,116.4253922,..
Sweden,SWE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,137.4629669,137.5611572,142.6415863,140.8217468,136.6410065,136.4261322,138.6881866,139.4065247,..
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.20487805,82.30731707,82.4097561,82.55853659,83.1097561,82.35609756,83.05609756,83.05853659,83.3097561
Sweden,SWE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2.9,2.8,2.8,2.7,2.6,2.6,2.5,2.5,2.5
Sweden,SWE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.80418396,10.85240364,10.78509998,10.94106293,10.83224297,11.33296967,11.10180569,10.49857044,10.88682365
Sweden,SWE,"Population, total",SP.POP.TOTL,9799186,9923085,10057698,10175214,10278887,10353442,10415811,10486941,10536632
Sweden,SWE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,86.553,86.852,87.146,87.431,87.708,87.977,88.238,88.492,88.738
Sweden,SWE,Population growth (annual %),SP.POP.GROW,1.057454686,1.256453985,1.34744506,1.16164516,1.013722263,0.722703913,0.600591533,0.680582868,0.472717863
Sweden,SWE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
Sweden,SWE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,43.70851741,42.91044742,43.89423569,45.89094492,48.24121382,44.25994298,47.29964596,53.88027813,55.17159763
Sweden,SWE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,40.44865652,40.35335333,42.02701473,44.23875079,44.27986966,40.07083879,42.97834022,51.97473714,51.19442844
Switzerland,CHE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.644627687,2.068689667,1.362799557,2.860445795,1.141982325,-2.141737207,5.391888041,2.568328178,0.716066869
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,6.94E+11,6.88E+11,6.95E+11,7.26E+11,7.21E+11,7.42E+11,8.13E+11,8.18E+11,8.85E+11
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,83806.4476,82153.07454,82254.37693,85217.36915,84121.93103,85897.78433,93446.43445,93245.79521,99564.71003
Switzerland,CHE,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,76509.16793,77243.75668,77569.20484,79202.44362,79537.54106,77267.41371,80812.5911,82203.05928,81757.68779
Switzerland,CHE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.99559021,4.981639862,5.017650127,4.930089951,5.014389992,5.276760101,5.037089825,4.888244629,..
Switzerland,CHE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"School enrollment, primary (% gross)",SE.PRM.ENRR,102.1559296,101.9025269,101.8333282,101.8372421,101.5930481,101.7317123,101.478241,101.3630676,..
Switzerland,CHE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,103.9133911,104.0951309,103.9000626,104.1880264,104.0711136,104.2116165,103.6051865,103.3923569,..
Switzerland,CHE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.89756098,83.60243902,83.55121951,83.75365854,83.90487805,83,83.75121951,83.60487805,84.05609756
Switzerland,CHE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.3,4.2,4.1,4.1,4,4,4,4,3.9
Switzerland,CHE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,11.00444603,11.2294054,11.41294861,11.19891071,11.42588997,12.00404072,12.00465584,11.70653343,..
Switzerland,CHE,"Population, total",SP.POP.TOTL,8282396,8373338,8451840,8514329,8575280,8638167,8704546,8777088,8888093
Switzerland,CHE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,73.718,73.739,73.761,73.797,73.849,73.915,73.996,74.092,74.202
Switzerland,CHE,Population growth (annual %),SP.POP.GROW,1.138337152,1.092031174,0.933155889,0.736633975,0.713313668,0.730676195,0.765501039,0.829927184,1.256782606
Switzerland,CHE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
Switzerland,CHE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,63.82895575,66.81772593,66.34849029,67.4781861,66.96539368,64.09555716,71.28755618,76.93561539,75.32686523
Switzerland,CHE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,53.30952646,56.74819859,57.27331731,56.95031822,57.1622185,57.69042084,58.96860665,63.23393339,62.89004979
Syrian Arab Republic,SYR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-4.179791613,-6.405590739,-0.723281777,1.393176078,1.220705221,-0.697154504,1.854215901,0.732781302,..
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,16466863117,12597854877,16369843352,21497782868,22583045060,12047752036,14353205678,23622827080,..
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,847.7316319,656.3490586,851.5020053,1098.066864,1109.53926,572.3552898,663.6142457,1051.671496,..
Syrian Arab Republic,SYR,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,5302.074137,5022.112718,4977.792101,4956.092965,4825.406021,4633.349518,4592.838601,4454.853733,..
Syrian Arab Republic,SYR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,94,..,..
Syrian Arab Republic,SYR,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,92,..,..
Syrian Arab Republic,SYR,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,..,..,..,71.19008636,70.065979,74.36743164,79.64617157
Syrian Arab Republic,SYR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,37.92152023,38.22890091,38.48703003,38.62419891
Syrian Arab Republic,SYR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.265,65.19,65.651,67.371,70.97,71.944,72.418,72.79,72.12
Syrian Arab Republic,SYR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,37,32.2,33,32.6,25,22.4,21,21.1,20.6
Syrian Arab Republic,SYR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.47905326,3.73849273,3.81525493,3.86612964,3.94000149,3.71555972,4.70613527,4.15098715,..
Syrian Arab Republic,SYR,"Population, total",SP.POP.TOTL,19424618,19193834,19224668,19577845,20353534,21049429,21628839,22462173,23594623
Syrian Arab Republic,SYR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,52.168,52.835,53.5,54.162,54.821,55.475,56.124,56.769,57.409
Syrian Arab Republic,SYR,Population growth (annual %),SP.POP.GROW,-4.278122657,-1.195214906,0.160516444,1.82043237,3.885598799,3.361887612,2.71541292,3.780513133,4.918615268
Syrian Arab Republic,SYR,Access to electricity (% of population),EG.ELC.ACCS.ZS,90,89.8,89.6,86,89.2,89,88.8,89,88.4
Syrian Arab Republic,SYR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,14.29110466,21.6800989,19.33967559,14.91702771,13.01006646,13.68600747,15.51297057,6.810126878,..
Syrian Arab Republic,SYR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,36.79510316,45.43183763,41.71117659,35.7420714,28.98940466,31.13232783,45.70751452,28.7993412,..
Tajikistan,TJK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.019303318,6.9,7.100000419,7.59999889,7.400000163,4.400001116,9.39999955,8.000000338,8.299999217
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,8271431485,6992416097,7536402853,7764999999,8300813599,8133963551,8937805347,10713525200,12060602009
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,956.9163109,788.7104817,829.4571476,834.2884046,871.0223729,834.3117155,896.7480534,1052.179495,1160.81187
Tajikistan,TJK,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,3041.444796,3169.966782,3312.712022,3479.69236,3649.883755,3724.748959,3985.912476,4213.756184,4472.324138
Tajikistan,TJK,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.967740059,5.730941296,5.544717789,5.38508749,5.484276295,5.737252712,5.701633453,5.715097904,5.810545921
Tajikistan,TJK,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,94.62194824,..,..,..,..,..,..
Tajikistan,TJK,"School enrollment, primary (% gross)",SE.PRM.ENRR,91.26616669,93.08403015,95.91313934,..,..,101.0944935,101.1996971,101.3452037,100.6200784
Tajikistan,TJK,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,87.26551922,88.20556439,89.26158966,87.41838871
Tajikistan,TJK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.665,69.982,70.524,70.737,70.962,68.605,69.594,71.562,71.79
Tajikistan,TJK,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,30.2,29.4,28.8,28.3,28.1,28,27.9,27.7,27.3
Tajikistan,TJK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.90735912,6.96349716,6.85399008,7.01381588,6.9476676,8.8903532,8.37504482,7.62917423,..
Tajikistan,TJK,"Population, total",SP.POP.TOTL,8643840,8865631,9085946,9307333,9529966,9749310,9966908,10182222,10389799
Tajikistan,TJK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,26.742,26.851,26.982,27.134,27.309,27.506,27.726,27.968,28.234
Tajikistan,TJK,Population growth (annual %),SP.POP.GROW,2.557793514,2.533518726,2.454670832,2.407375997,2.363856589,2.27553633,2.207389221,2.137285294,2.018120097
Tajikistan,TJK,Access to electricity (% of population),EG.ELC.ACCS.ZS,98,99.3,99.3,99.3,99.4,99.5,99.6,100,100
Tajikistan,TJK,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,9.80269843,13.20032926,14.92853961,14.37547847,14.97993927,17.32431457,24.18192989,16.35312405,..
Tajikistan,TJK,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,40.13511764,42.52431544,38.85756499,41.47063294,41.06507664,38.42478945,47.64400755,49.08238754,..
Tanzania,TZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.160628774,6.867116196,6.762277168,5.468081815,5.8,1.991964606,4.321384295,4.566005764,5.069523532
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,47413919817,49774409374,53274884533,57003712892,61026731926,66068737786,70655628148,75769974505,79062403821
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,939.1273193,953.0107422,986.6740112,1023.106262,1063.32251,1117.415283,1159.856567,1207.853027,1224.489624
Tanzania,TZA,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,3111.44458,3214.246826,3319.376709,3392.688721,3484.632568,3449.821533,3493.083008,3546.980957,3620.793457
Tanzania,TZA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.194865704,4.101967335,4.400383472,3.963435888,3.596836329,3.230972528,3.115153313,3.23824501,3.260152817
Tanzania,TZA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,78,..,..,..,..,..,..,82.01999664,..
Tanzania,TZA,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,73,..,..,..,..,..,..,78.69999695,..
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,83.42218782,84.00874302,87.62282793,92.35215776,94.78174584,95.8801506,96.10415343,88.25587845,93.0738199
Tanzania,TZA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,27.23949051,26.38563428,26.8233018,28.77326191,30.15660959,30.71967956,27.90806961,..,..
Tanzania,TZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.928,64.404,64.963,65.488,66.007,66.771,66.131,66.879,66.995
Tanzania,TZA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,54.8,52.5,50.2,48,46,44.2,42.2,40.5,38.9
Tanzania,TZA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.64969945,3.96350336,4.07779312,4.32878637,4.02387333,3.05195832,3.47258258,3.1119566,..
Tanzania,TZA,"Population, total",SP.POP.TOTL,52020962,53824013,55652890,57437145,59174891,60972798,62830412,64711821,66617606
Tanzania,TZA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.617,32.333,33.053,33.776,34.5,35.227,35.954,36.682,37.409
Tanzania,TZA,Population growth (annual %),SP.POP.GROW,3.261810423,3.407295314,3.341430221,3.155721138,2.980609394,2.993051688,3.001139348,2.950466584,2.902500736
Tanzania,TZA,Access to electricity (% of population),EG.ELC.ACCS.ZS,26.2,32.8,32.1,34.9,37.7,39.9,42.7,45.8,48.3
Tanzania,TZA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,17.10491155,16.34997506,15.66349157,14.73914339,16.03674615,13.50387385,14.12002233,15.41371052,17.19542988
Tanzania,TZA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,23.65276932,19.07049534,17.44910042,17.90346651,16.9818431,14.45914135,15.79516168,19.58974119,21.01660493
Thailand,THA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.134047249,3.435157717,4.177681032,4.222870287,2.114557796,-6.050038469,1.568181765,2.462769341,1.887257251
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,4.01E+11,4.13E+11,4.56E+11,5.07E+11,5.44E+11,5.00E+11,5.06E+11,4.96E+11,5.15E+11
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,5688.853354,5833.577156,6413.091825,7099.776501,7605.696578,6985.643939,7058.0695,6909.359975,7182.025258
Thailand,THA,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,18811.32845,19369.91986,20093.9632,20879.16018,21277.08251,19956.54735,20245.24241,20741.52353,21142.66433
Thailand,THA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.86397624,3.767617464,3.465321541,3.197694063,3.022214174,3.153141737,2.982124329,2.611870289,2.521222115
Thailand,THA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,93,91.98139954,..,94,91.26914978,..,94.09999847,91.09986877,..
Thailand,THA,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,91,92.68102264,..,92,90.1832962,..,92.80000305,91.48596191,..
Thailand,THA,"School enrollment, primary (% gross)",SE.PRM.ENRR,105.3058472,107.0563889,103.2221608,103.2130976,104.0361983,104.6762114,104.1897323,105.1011071,103.4898957
Thailand,THA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,126.0359879,124.4461212,109.5026392,109.7327238,109.3787432,108.7791831,102.9410305,101.8749338,109.85493
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.563,76.769,76.989,77.19,77.197,77.331,77.606,75.291,76.412
Thailand,THA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,11.9,11.5,11.1,10.8,10.4,10.1,9.8,9.5,9.2
Thailand,THA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.8522861,3.93900609,3.85276842,3.87040329,3.78911877,4.35724688,5.15337038,5.35470581,..
Thailand,THA,"Population, total",SP.POP.TOTL,70540795,70859841,71160187,71376079,71522271,71641484,71727332,71735329,71702435
Thailand,THA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,47.694,48.448,49.2,49.949,50.692,51.43,52.163,52.889,53.608
Thailand,THA,Population growth (annual %),SP.POP.GROW,0.460976294,0.451266063,0.42296351,0.302929452,0.204609852,0.166540795,0.119758275,0.011148545,-0.045865189
Thailand,THA,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.6,99.9,99.9,99.8,99.9,100,100,99.9,100
Thailand,THA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,67.63669027,67.07088397,66.67283247,64.8380969,59.51889062,51.49442661,58.55223774,65.36290249,65.44769629
Thailand,THA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,57.20297188,53.50434332,54.21859497,56.00376783,50.17062409,46.30631664,58.59226588,67.49347955,63.688566
Timor-Leste,TLS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.480040402,3.009930626,-3.182415225,-0.466502171,24.21288401,31.72574167,5.363126627,-20.58424404,-18.11781338
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,1590282400,1640464600,1584878400,1555988600,2032550400,2162619200,3624889700,3208594000,2079916900
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,1319.592974,1335.543901,1266.17768,1219.465986,1562.364589,1630.869354,2684.827044,2343.245247,1502.519638
Timor-Leste,TLS,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,4467.917196,4515.540832,4290.139556,4188.950803,5103.283422,6595.054593,6824.792389,5344.136952,4328.50782
Timor-Leste,TLS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.292498112,6.012009621,5.200522423,4.874409676,4.179688931,3.652873516,2.973894119,..,..
Timor-Leste,TLS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,65.77912903,..,..,..,69.90000153,..,..,..
Timor-Leste,TLS,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,59.60475922,..,..,..,66.5,..,..,..
Timor-Leste,TLS,"School enrollment, primary (% gross)",SE.PRM.ENRR,126.8185866,123.866366,117.9575135,113.7504409,111.4700738,110.7471111,124.2048844,120.849599,123.3379745
Timor-Leste,TLS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,73.05784377,77.54676148,81.14811346,83.10188889,85.31665611,85.21185617,..,..,..
Timor-Leste,TLS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.326,65.61,65.898,66.204,66.496,66.919,66.199,67.368,67.689
Timor-Leste,TLS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,60.6,59.1,57.8,56.6,55.5,54.2,52.8,51.4,50
Timor-Leste,TLS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.67216587,6.89625168,6.75752544,6.36952639,6.02679253,9.93865013,11.43105984,14.32454681,..
Timor-Leste,TLS,"Population, total",SP.POP.TOTL,1205131,1228312,1251703,1275959,1300945,1326053,1350139,1369295,1384286
Timor-Leste,TLS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,29.49,29.85,30.212,30.578,30.947,31.32,31.695,32.074,32.456
Timor-Leste,TLS,Population growth (annual %),SP.POP.GROW,1.946242341,1.905259439,1.886415497,1.919302866,1.939287072,1.911593734,1.800068931,1.408845874,1.08884744
Timor-Leste,TLS,Access to electricity (% of population),EG.ELC.ACCS.ZS,67.3,76.5,79.5,85.2,90.6,96,100,99.7,100
Timor-Leste,TLS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,3.050307291,3.156422882,2.409011316,2.931531761,21.21431774,36.66621475,63.51514641,55.61205313,22.92548803
Timor-Leste,TLS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,57.02661364,57.15419888,56.22573946,61.88765136,49.39992632,48.08409636,36.35227577,42.00986787,66.37510374
Togo,TGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.468031293,4.214895609,4.008133262,4.79506027,4.922925917,1.992155019,5.990876104,5.759542515,6.407922156
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,5755461035,6071170959,6387422518,7029300383,6992700101,7400284168,8342243646,8169476149,9171261838
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,751.0524051,772.5817871,792.7654872,851.1308069,826.2606541,853.5782203,939.6133738,898.7581544,985.6975126
Togo,TGO,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,2317.547811,2355.268266,2389.212448,2442.646939,2501.030875,2490.052938,2577.201963,2662.259171,2767.516558
Togo,TGO,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.710979939,3.662480116,3.765269995,4.091629982,4.201668262,4.091336727,4.231181622,3.798119307,..
Togo,TGO,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,64,..,..,..,67,..,..,..,..
Togo,TGO,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,51,..,..,..,55,..,..,..,..
Togo,TGO,"School enrollment, primary (% gross)",SE.PRM.ENRR,128.2515869,124.6898575,123.1641617,121.9148712,121.9710617,123.5351868,121.0750809,122.4782562,120.2493286
Togo,TGO,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,61.23852158,..,..,..,64.29090118,..,65.25775909
Togo,TGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.22,59.669,60.135,60.601,61.055,61.123,61.328,62.29,62.739
Togo,TGO,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,75.6,73.2,70.9,68.6,66.3,64.3,62.2,60.2,58.3
Togo,TGO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.21763563,6.55580902,6.50210476,6.16073656,5.91268635,6.18928432,5.6165967,6.04134083,..
Togo,TGO,"Population, total",SP.POP.TOTL,7663195,7858289,8057140,8258778,8463068,8669720,8878379,9089738,9304337
Togo,TGO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,40.1,40.628,41.162,41.702,42.248,42.8,43.358,43.921,44.49
Togo,TGO,Population growth (annual %),SP.POP.GROW,2.520607466,2.513989965,2.498975657,2.471797986,2.443512093,2.412473937,2.37825003,2.35270896,2.333455065
Togo,TGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,44.7,46.8,48,50,52.5,54.1,55.7,57.2,59.2
Togo,TGO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,25.97607506,25.99637001,24.87260374,24.22395246,23.81245271,23.26352858,23.62954845,25.59917108,23.90522397
Togo,TGO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,42.22401337,39.5323822,32.72938068,33.13185124,32.32994069,32.28500998,33.95546505,39.88861393,37.5221328
Tonga,TON,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.113744057,6.598704361,3.202316509,0.687550583,-0.208437488,1.78339493,0.362601972,-2.309860027,..
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,437525514.2,420828262.3,459976850.3,489714518,494197841.1,496856295.8,518228012.1,518180042.2,..
